names,dates,latitude,longitude,categorical,quant1,quant2,quant3
b'Ranvir',1469573471,-22.48389543,10.93333078,Category03,1.351325425,-14.61734416,3471.822865
b'Kanetha',1458828558,9.608645926,-177.5296145,Category00,2.135131926,-28.27067079,4349.367027
b'Rewa',1455635517,87.39691772,46.37321741,Category09,0.609417839,-15.31681693,4364.948781
b'Jacolbi',1482500738,-21.03259145,110.7421489,Category04,0.705638071,-10.33178966,4574.087915
b'Rupesh',1461772068,-37.87807474,-18.61825296,Category07,2.071949944,19.50301804,5311.200581
b'Arcely',1469940933,13.64146948,-19.64615415,Category07,0.881028373,-20.96866252,476.5693343
b'Lagretta',1464060526,-80.04875046,-45.82589549,Category11,0.339542658,22.3011862,8255.71798
b'Saraii',1474623946,67.13726376,-19.13563078,Category04,0.779713232,12.16010123,9043.459912
b'Yuuta',1470585531,-26.49475723,1.395590696,Category03,1.862838573,10.91970394,4100.811292
b'Clio',1471667817,-31.63413236,-53.76377782,Category05,1.753952292,-6.232659208,1841.648531
b'Tylor',1462933952,21.17884984,-65.80000552,Category08,3.352886982,-12.72339635,9235.639028
b'Xion',1475267637,-51.96782493,161.7019895,Category01,3.455239285,10.15101406,8352.083228
b'Jaycub',1457065294,-34.70096914,160.3498129,Category11,2.384778117,-20.42252573,2482.523257
b'Cerina',1474747816,-72.20454602,35.59687316,Category06,2.626215485,4.09443886,1336.588101
b'Marah',1467013731,85.67938233,31.94420987,Category06,1.274600277,-8.163414649,3556.256877
b'Shalya',1453379741,89.80981657,-104.3449457,Category11,3.23136918,-9.368313351,1535.323032
b'Dezaray',1477622354,-12.42970889,-118.7946495,Category00,3.136140361,-18.0394725,5109.980729
b'Relis',1460765509,-87.41638897,-112.4596849,Category04,0.906705924,-24.42291438,7240.723421
b'Mathyis',1458375951,2.873346569,57.04731528,Category00,0.034028842,-13.8199182,2846.935652
b'Gannon',1463392090,70.41105686,63.69713062,Category05,1.725134613,-25.82731292,4906.003284
b'Mitra',1467356467,-51.82157443,149.4342505,Category11,2.175564388,21.27629042,895.13385
b'Lianna',1482046350,31.4346834,167.7648008,Category11,0.089479223,1.617942621,3341.505735
b'Keedan',1461672518,-75.92936417,0.983059042,Category05,1.979368611,11.71039275,5124.79699
b'Gaye',1482640080,-61.48371328,37.31747563,Category06,0.806861558,4.11235634,7460.488531
b'Ethele',1482742726,54.78194343,64.50090738,Category04,0.913903116,16.0465627,8454.847275
b'Careron',1465430015,6.629440572,127.4117794,Category08,3.397615452,0.911836371,6702.085422
b'Emerik',1456252594,85.45502792,78.01812483,Category01,0.806476084,27.95500819,3626.124058
b'Mistydawn',1452996527,30.28452684,-140.3647272,Category00,1.219076835,10.37932952,1641.02746
b'Kyliah',1456013181,69.4744491,-140.9037719,Category07,0.475654851,-12.70399106,9502.821826
b'Danaca',1455495877,48.89183991,46.51446651,Category01,1.422189955,-18.30839847,2125.69412
b'Jayvein',1471580938,50.45999617,144.9260051,Category01,3.479929319,-2.317498376,2424.938248
b'Markle',1460297980,80.64288404,171.327279,Category09,0.725102964,-6.132133646,7702.087174
b'Latalia',1469123241,77.7616593,-153.0793051,Category09,0.859487204,-17.08734094,7393.27839
b'Palmina',1457308972,69.32128893,97.4340508,Category11,0.296653137,12.08947718,1526.46926
b'Earla',1471837245,-1.825764848,-10.08463998,Category00,0.248449322,-23.57246724,5608.401977
b'Martine',1466652105,-5.349256096,151.6507401,Category07,2.611344167,-8.12319541,7916.20824
b'Kahlil',1454358109,88.49842365,-29.90941774,Category05,0.647708709,11.46456321,1931.328759
b'Valyncia',1454286513,-26.25789253,156.9968658,Category05,1.891553086,-2.758427822,9343.515073
b'Oluwabusola',1460590025,-64.02093681,-38.87877615,Category11,0.327130153,-5.867389307,2604.360961
b'Rosselyn',1472499001,20.77252431,105.011847,Category06,2.152626841,29.67613241,2450.173215
b'Deloyce',1473454992,53.91919544,-93.67081578,Category04,1.675547748,16.23102216,5480.581937
b'Khylen',1465347665,86.38846826,118.6352461,Category03,0.464613254,-8.143956136,9224.721376
b'Nils',1478534374,-23.18804504,-37.73421875,Category05,1.387308401,20.05956165,2103.359724
b'Adaugo',1454961289,-38.23244878,-130.084635,Category08,1.894171734,-18.93436281,6151.651286
b'Charnetta',1468596136,22.57854956,76.82938951,Category07,3.300966494,2.145125909,8158.274336
b'Raghib',1479909789,53.7614523,130.702594,Category07,1.109168923,17.12188884,3016.785823
b'Gunnar',1455446595,-55.7893972,-139.5786549,Category00,0.603282717,-8.708211097,1948.82574
b'Beathrice',1466042038,-82.96081661,152.5529508,Category06,2.832458842,-17.27670847,4418.70554
b'Mccaela',1472384232,11.49487752,-150.2954482,Category00,1.396599391,-0.484419115,3346.061284
b'Terrisha',1478298821,-59.62423408,-31.61821355,Category09,0.987056828,-3.456425037,4843.644588
b'Viki',1470850818,41.37095287,40.91323479,Category04,0.037664059,-21.69584105,9523.504572
b'Lebrone',1462255080,77.24416665,39.24167927,Category09,0.665011687,-3.083330064,9348.776559
b'Ramarion',1477536136,-74.42025259,-127.1906764,Category07,3.447018319,25.23612963,5849.878962
b'Kartyr',1479085277,-84.48733029,92.67402999,Category03,0.195638285,14.04260907,3918.759922
b'Hagop',1460400057,32.93479959,-57.94547924,Category04,2.725952928,18.38003786,250.4789541
b'Orlandra',1454579604,-66.71975923,-155.6091756,Category06,2.745080037,20.13969053,5927.260405
b'Dayvon',1456388639,-39.05331059,25.29852689,Category11,0.479905934,-9.833947378,7529.126747
b'Barak',1478818216,5.051259013,-163.0470401,Category01,0.408360212,21.00083586,3755.070413
b'Mandilyn',1457775387,-57.86928705,-23.4820073,Category00,1.237553978,-9.5626235,9214.521711
b'Makinleigh',1453642727,4.938667132,0.784408029,Category05,1.067152014,-20.22090054,9734.770099
b'Lyndra',1461009616,66.92798223,142.0533465,Category01,1.056199209,-20.79071109,3513.603786
b'Karyle',1459144157,71.63372529,-152.5912261,Category09,3.196138027,-13.30190264,1023.338394
b'Stana',1459108091,65.00392379,7.543400375,Category04,0.649071764,27.45340206,569.5390479
b'Arvene',1456891985,-44.73047991,-67.45312147,Category03,2.19061274,-1.218174123,3911.813383
b'Aizlyn',1468145280,16.56436428,102.8511949,Category00,0.366405967,24.07873669,7959.196076
b'Nassim',1467568145,25.04242435,-0.240717213,Category05,1.54279793,0.425370042,8120.816464
b'Jaycie',1454782542,-51.88439162,-64.61956642,Category05,2.764621767,-21.32047846,8007.805139
b'Arbaaz',1458253032,87.52700962,-112.1168305,Category06,0.584379813,5.174571522,5017.664564
b'Keath',1467379239,61.4656181,-26.9254649,Category07,0.705337774,-21.17657918,4662.911364
b'Worth',1458271633,-79.19078614,96.01730786,Category05,1.373789079,18.75573564,343.876212
b'Fed',1474911937,22.60066378,22.59975572,Category08,0.159263586,-17.16051689,2647.268672
b'Jaquin',1480053514,-7.503367054,171.8719291,Category01,0.765007753,17.63343999,4514.587911
b'Alishia',1473249071,26.70781835,55.2510938,Category11,0.391549416,26.66248813,6134.175572
b'Naloni',1478793992,-88.2172062,112.5316096,Category01,0.414152585,1.430821044,9844.536077
b'Janaris',1470240926,11.96050428,111.730978,Category07,0.25471198,19.69292212,6988.633776
b'Zyyon',1469906336,36.20027494,-159.050068,Category06,1.452383641,25.84389755,7650.993027
b'Paizlyn',1462548620,21.49825878,-107.6997906,Category08,2.561689391,22.65714895,9007.033039
b'Demeris',1466422039,58.55407193,175.1475895,Category08,0.701002841,-25.93894582,874.884072
b'Areena',1480667924,-47.21553853,133.9490403,Category05,1.114375323,-27.68684464,8201.433171
b'Demoni',1473626792,87.35667847,27.59574726,Category01,2.72722759,7.961395018,4469.763884
b'Reggan',1469134815,-33.77823113,116.5614541,Category00,0.02205048,-20.58118498,6382.34936
b'Alaxandra',1462358991,-65.72137603,-133.3929256,Category01,0.621556017,21.87081628,8905.600483
b'Rishita',1463564450,-28.64447895,66.50010895,Category00,0.258635503,-16.93411866,3025.02102
b'Shayda',1480731559,-23.30401596,41.21800987,Category06,0.652308289,15.99539424,8027.913544
b'Tyaja',1470825964,-51.44230426,-121.5162317,Category04,1.467846863,-2.112276316,559.0222414
b'Jenesia',1461398694,86.63981175,113.5281642,Category04,1.849193243,27.22968385,3507.144718
b'Aubreigh',1477129078,-65.07910703,104.5420624,Category07,1.787542788,20.15445407,9723.314928
b'Babita',1454077016,-10.02121962,178.7991948,Category07,1.339705824,19.64233672,3753.474581
b'Soorya',1464319422,-37.49857753,-11.55545478,Category06,0.674418144,19.69865848,7278.599256
b'Mirisa',1479190158,4.833575996,50.67550228,Category03,0.020415115,6.444352498,6352.368388
b'Montanah',1471904655,-31.16126221,-149.5296772,Category08,0.589076931,-19.56399948,5326.983173
b'Frisco',1480203382,-8.756356404,-63.48551462,Category01,1.243787432,-17.30150624,3625.433924
b'Marlisha',1481463531,6.034754879,90.31869447,Category08,0.892124454,15.31161502,5307.451302
b'Orlondo',1471331392,47.70777661,97.93826567,Category04,0.904825149,2.374064182,8283.017133
b'Virsaviya',1463046290,-34.94133837,106.3130319,Category08,1.729656348,-7.56066835,644.9442018
b'Magdaly',1477296227,-11.76053101,-134.1956299,Category05,2.426288657,-21.6505792,7446.806779
b'Bobette',1464237997,-64.87518577,179.0330253,Category03,3.036987646,-19.134704,3814.115049
b'Delphine',1475089361,85.96087675,117.2732583,Category06,1.249771915,21.61815855,4001.071008
b'Drevonte',1458761895,-63.09145624,65.48017287,Category00,1.075285195,-26.17743014,2478.936427
b'Edras',1456966395,26.51541047,-81.50123049,Category00,2.648277897,-16.5716476,1637.185891
b'Kaymoni',1475592606,12.22570259,-61.79649887,Category11,0.08486499,-18.35720623,3756.836476
b'Isabele',1479834962,-10.01273249,-59.92705421,Category05,0.389856528,-7.261424842,5150.781275
b'Ricketta',1453809338,34.5712458,64.09126554,Category08,0.989746371,20.80014071,873.6672049
b'Manoy',1477760147,84.6530086,-79.89134322,Category09,1.860931692,14.70684131,3576.438079
b'Anadela',1459013004,52.7662047,130.6982496,Category08,0.270400886,-24.43573325,5539.875946
b'Agneda',1462405989,17.78223124,29.94486625,Category05,2.629244556,-16.98368488,206.0001409
b'Arelli',1465856393,-0.833222459,-83.11423225,Category05,2.002419329,-8.421670033,8016.079625
b'Janijah',1454310526,40.71232085,139.781126,Category04,0.036149699,-26.65719628,9723.653367
b'Bayan',1475650919,4.614243681,136.2656837,Category07,1.470115988,9.982927708,1864.791326
b'Chestin',1468843843,39.09779249,-110.6388071,Category09,1.778324681,-22.04070994,7677.93993
b'Arielys',1474615467,-49.22892941,80.30127711,Category04,2.580868796,-16.7865893,5706.799745
b'Yolanda',1478189781,-59.9203514,37.79398512,Category07,2.154519211,16.54280134,7601.315313
b'Lenin',1474807114,35.87652877,95.64779014,Category04,1.799303113,14.91033886,7818.879279
b'Caesyn',1482221501,-64.15136199,-79.37615323,Category04,1.274231636,16.42473874,3093.710003
b'Nanayaw',1482824637,80.27984979,-35.55345586,Category01,2.938671934,-25.50743534,8217.246959
b'Breaunna',1475505679,-60.02627918,-69.35982276,Category11,0.972129437,-5.939677144,795.2776126
b'Shadee',1468930911,-0.109153825,-120.7020706,Category03,2.901249188,18.00258715,8209.277862
b'Myara',1455745146,5.351572105,15.8828796,Category08,0.377958116,-28.52331582,4492.215737
b'Rhuben',1479804621,7.924384918,-26.75346768,Category03,2.142280959,24.04009908,9082.485871
b'Kaylnn',1480316921,15.47154983,140.4366884,Category01,0.108635567,-6.642467625,4478.35798
b'Jaquille',1473150408,-41.23750336,76.56010702,Category03,0.341309809,8.652128422,6413.620007
b'Sylvester',1464600957,16.26557344,88.29698548,Category08,3.006275632,-17.88329491,382.8909515
b'Mechel',1459283169,42.05481999,0.162530814,Category07,1.751279884,7.842472674,8938.886853
b'Tuscany',1463570730,-0.582819206,-104.5971899,Category00,2.241408899,19.95602898,9230.568905
b'Olle',1482295364,87.93954313,-152.590506,Category03,1.360111858,-8.434668347,2561.859334
b'Games',1461559255,86.52785146,-76.42026911,Category00,0.133756283,16.60931394,4483.855451
b'Lekha',1459285954,-87.48622407,90.0768887,Category05,2.721463131,15.27265075,5118.28045
b'Lauda',1452919077,51.62681905,7.554238675,Category07,1.730127487,-26.88951996,8737.38401
b'Joshalyn',1473627066,59.79902637,137.4685654,Category09,3.00454116,-18.98452017,3181.795803
b'Kimberyl',1476420636,-44.08906217,69.32112919,Category09,3.118541596,-12.17037088,6649.278462
b'Deshanda',1464492156,15.23559443,155.62518,Category07,2.467160386,-28.86544792,225.0291467
b'Jashauna',1459689687,-85.42282261,-67.54296392,Category09,3.485075588,-9.672396933,5266.792945
b'Rayleen',1467735106,-34.33355561,-64.00292707,Category00,2.193540292,27.74640337,8725.916043
b'Jaymya',1481882992,-85.70682346,-21.09001956,Category03,0.148949167,-9.901297908,5314.970437
b'Raihanna',1480812105,26.82028681,-174.5146173,Category04,1.568660522,-10.34649679,8492.645861
b'Ishia',1471691317,25.62176011,-77.44910478,Category03,0.967262796,24.74406149,7868.670726
b'Jerison',1465615041,-53.44551696,-96.86645185,Category05,2.014436491,-18.93053089,4843.360966
b'Carrissa',1466247968,-34.34436639,-127.2308052,Category00,0.379245658,-5.704532931,7359.16674
b'Genevieve',1482068002,46.74686599,36.44744587,Category03,0.070072283,26.6537679,9688.101809
b'Alfrida',1482551619,16.70863634,-164.5538758,Category11,3.056840372,-10.0150671,7094.24446
b'Deryan',1455771716,16.75774061,148.5649923,Category09,0.851972548,-3.346509851,699.3390994
b'Kimbley',1458764072,55.92968933,-81.81821735,Category06,1.687878813,18.24865057,9225.683248
b'Clemie',1473040659,7.862615764,80.36351201,Category04,2.939307242,0.047807775,5654.717781
b'Hurley',1481742973,-27.4790998,98.50670617,Category08,2.48709534,13.99156934,9115.363827
b'Derex',1458605025,59.71697325,136.6570064,Category04,2.973080258,-22.60889193,2193.504015
b'Shadey',1471841127,51.92479119,-1.990420086,Category04,1.853209202,-1.785318948,8821.863291
b'Katinia',1456313336,53.40254595,-63.49220864,Category00,1.601701639,-20.17392395,4349.839217
b'Breigha',1464903319,37.92275117,91.00083205,Category08,1.604673294,6.772934477,737.4556499
b'Amren',1473443211,87.51294394,-119.2522516,Category03,2.35598919,-16.72424159,2963.250365
b'Harutun',1467190080,-22.2982826,39.77048361,Category03,2.169578757,18.72077003,9199.167273
b'Rattana',1469750073,-5.712598416,-19.36483175,Category04,2.778146928,25.48115664,5445.583683
b'Jenaiah',1474770113,-5.546811407,122.9616114,Category05,2.074986332,-28.36818674,9625.56007
b'Alphe',1465448288,-32.69854055,77.08952078,Category04,3.29936703,-1.981163636,6009.914741
b'Kyliyah',1468356020,4.886235761,-92.39369303,Category05,0.177907119,-29.09559903,3383.722006
b'Brielynn',1452039448,-76.24852356,-67.05894294,Category07,0.802504905,-13.75031912,3222.10102
b'Elzena',1480034581,-13.58034286,-109.7671899,Category07,3.172758123,-22.20411985,1164.737379
b'Tremaine',1463799389,-18.89292996,-74.81993868,Category11,1.033123671,-29.31591672,6305.497781
b'Cordera',1471650896,89.87935385,-10.46721531,Category11,1.13324807,22.0098656,1547.346365
b'Takisha',1470527909,60.91605103,159.0149695,Category04,2.484266252,1.538994222,6548.282294
b'Aprille',1472091218,-25.10598943,-44.22321709,Category11,2.402020217,-28.39820465,7731.569429
b'Lateela',1454014342,74.40064571,83.38029491,Category07,2.35420068,-23.52464339,2512.493378
b'Gayge',1463158710,21.26715042,80.3231915,Category07,1.917394522,-20.53593507,3030.874407
b'Yleana',1462478135,-71.68890571,159.7152706,Category03,2.407694595,-8.087181288,5363.666006
b'Jacorien',1461849890,-3.842655243,1.701672886,Category01,0.780069584,9.46726903,11.57546436
b'Marlette',1468174823,-47.62885402,81.06901245,Category01,0.003164781,-15.63180698,79.36139552
b'Rivers',1456748381,76.98833037,-75.89442324,Category05,2.69713658,-23.1515788,7769.904646
b'Joy',1482436854,-22.02684776,38.17712474,Category04,1.599980737,-18.97858661,9491.475573
b'Alita',1467419599,-60.56941636,-140.5717327,Category05,0.891047736,4.037441627,1589.588379
b'Shanail',1476281233,-89.14241835,63.97759932,Category05,0.624570599,-23.35260054,5538.778464
b'Shaneisha',1452856835,21.98793074,-80.28063907,Category03,2.784891466,12.41318544,3625.934552
b'Tiesa',1462801412,-58.36319269,-25.47930978,Category03,2.256211514,1.149466967,6210.447731
b'Aldayshein',1480254676,-84.82143728,25.90939281,Category11,1.954490161,5.782004196,1809.628655
b'Zebediah',1456944019,-36.39100945,-94.93233908,Category11,2.391120158,2.444404588,5674.640303
b'Taheed',1454262535,4.629866037,-124.5458252,Category00,0.749316548,3.15886579,9960.546468
b'Eulojio',1454142227,-57.03217325,96.36775065,Category11,1.519273179,24.83986548,5516.491074
b'Keeba',1471722889,-27.53216402,128.9723735,Category04,3.033955302,1.064246311,8055.340401
b'Tyanne',1481270416,-55.26519127,-162.2174211,Category11,3.443606366,-16.50197298,5949.299223
b'Hernandez',1475770650,-18.27412524,81.57843351,Category07,3.350626703,-21.53060016,7715.5218
b'Priya',1477586709,-15.14797017,-165.9794207,Category01,3.264512015,-19.39963294,736.9454847
b'Annayah',1477980515,32.78222557,-174.8952618,Category03,0.705088644,-11.41014901,8934.631575
b'Holly',1453483070,10.51228309,-33.27441579,Category04,3.48493739,19.83808382,2492.068801
b'Zaida',1475380744,-67.32725721,100.4700378,Category11,3.410139382,3.175527201,2637.953256
b'Kandice',1452768609,-65.1760468,7.91202166,Category01,1.009850838,19.32460741,8012.947006
b'Sedalia',1452335023,-76.76577031,-35.72086747,Category03,1.606087714,23.57771325,9259.377114
b'Viyaan',1465231829,-39.40280474,16.02783237,Category03,1.314809903,20.24313135,6863.056652
